"summons_number","plate_id","registration_state","plate_type","issue_date","violation_code","vehicle_body_type","vehicle_make","issuing_agency","street_code1","street_code2","street_code3","vehicle_expiration_date","violation_location","violation_precinct","issuer_precinct","issuer_code","issuer_command","issuer_squad","violation_time","time_first_observed","violation_county","violation_in_front_of_or_opposite","house_number","street_name","intersecting_street","date_first_observed","law_section","sub_division","violation_legal_code","days_parking_in_effect","from_hours_in_effect","to_hours_in_effect","vehicle_color","unregistered_vehicle","vehicle_year","meter_number","feet_from_curb","violation_post_code","violation_description","no_standing_or_stopping_violation","hydrant_violation","double_parking_violation"
"1482030706","JMM4472","NY","PAS","2022-07-05T00:00:00.000","46","SDN","ME/BE","P","10110","19090","19130","20221205.0","0023","23","23","948722","0023","0000","0005A",,"NY","F","2075","2ND AVE",,"0","408","E2",,"BBBBBBB","ALL","ALL","BLK","0","2016","-","0",,,,,
"1482032582","M357446","NJ","PAS","2022-06-18T00:00:00.000","98","SUBN","NISSA","P","14740","42785","27140","0.00000000","111","111","111","967081","0111","0000","0717A",,"Q","F","240-40","70 AVE",,"20220618","408","D",,"BBBBBBB","ALL","ALL",,"0","0","-","0",,,,,
"1482034645","KML3725","NY","PAS","2022-06-22T00:00:00.000","40","SDN","NISSA","P","19430","40404","40404","20230712.0","0025","25","25","970828","0025","0000","0626A",,"NY",,,"E 124 ST",,"0","408","C3",,"BBBBBBB","ALL","ALL",,"0","0","-","0",,,,,
"1482044274","H73WTG","NJ","PAS","2022-06-23T00:00:00.000","46","SDN","TOYOT","P","18710","10210","10110","0.00000000","0019","19","19","950839","0019","0000","1116A",,"NY","F","240","E 86 ST",,"0","408","F1",,"BBBBBBB","ALL","ALL","BK","0","0","-","0",,,,,
"1482044328","KPR2660","NY","PAS","2022-07-01T00:00:00.000","46","SDN","TOYOT","P","18710","10210","10110","20231018.0","0019","19","19","950839","0019","0000","0233P",,"NY","F","228","E 86 ST",,"0","408","C4",,"BBBBBBB","ALL","ALL","BK","0","2009","-","0",,,,,
"1482044997","JRJ4503","NY","PAS","2022-06-18T00:00:00.000","20","SUBN","FORD","P","18550","27790","24890","20220625.0","0019","19","19","963781","0019","0000","1127P","1125P","NY","F","101","EAST 78 STREET",,"0","408","D",,"BBBBBBB","ALL","ALL","WHITE","0","0","-","0",,,,,
"1482045254","JKW7174","NY","PAS","2022-06-14T00:00:00.000","14","SUBN","BMW","P","18550","14980","0","20231231.0","0019","19","19","964696","0019","0000","0332P",,"NY",,,"E 78 ST","CHEROKEE PL","0","408","C",,"BBBBBBB","ALL","ALL","GRY","0","2020","-","0",,,,,
"1482046477","KPR1932","NY","PAS","2022-06-15T00:00:00.000","14","SDN","HYUND","P","18350","10110","10010","20230817.0","0019","19","19","962654","0019","0000","0715P",,"NY","O","345","E 68",,"0","408","C",,"BBBBBBB","ALL","ALL","RED","0","0","-","0",,,,,
"1482047597","LHRE57","FL","PAS","2022-06-13T00:00:00.000","14","SUBN","MAZDA","P","0","0","0","20230630.0","0023","23","23","970423","0023","0000","0825A",,"NY",,,"S/E/C E 99TH ST","FDR","0","408","E2",,"BBBBBBB","ALL","ALL","GY","0","2021","-","0",,,,,
"1482047615","GMZ8291","NY","PAS","2022-06-28T00:00:00.000","17","SDN","SCION","P","19010","24890","10210","20230612.0","0023","23","23","970423","0023","0000","0817A",,"NY","F","158","E 102ND ST",,"0","408","D",,"BBBBBBB","ALL","ALL","GRY","0","2007","-","0",,,,,
"1482047627","GPF1669","NY","PAS","2022-06-28T00:00:00.000","70","SUBN","HONDA","P","19010","10210","10110","20220501.0","0023","23","23","970423","0023","0000","0933A",,"NY","F","215","E 102ND ST",,"0","408","C4",,"BBBBBBB","ALL","ALL","RED","0","2007","-","0",,,,,
"1482047639","JMK8212","NY","PAS","2022-06-28T00:00:00.000","71","SDN","INFIN","P","10210","19010","19030","20211230.0","0023","23","23","970423","0023","0000","0850A",,"NY","F","1851","3RD AVE",,"0","408","J3",,"BBBBBBB","ALL","ALL","B","0","2006","-","0",,,,,
"1482047688","JMK8212","NY","PAS","2022-06-28T00:00:00.000","70","SDN","INFIN","P","10210","19010","19030","20211230.0","0023","23","23","970423","0023","0000","0851A",,"NY","F","1851","3RD AVE",,"0","408","J6",,"BBBBBBB","ALL","ALL","BRO","0","2006","-","0",,,,,
"1482047731","JRF3207","NY","PAS","2022-06-28T00:00:00.000","70","VAN","DODGE","P","19010","10210","10110","20220309.0","0023","23","23","970423","0023","0000","0912A",,"NY","F","215","E 102ND ST",,"0","408","J3",,"BBBBBBB","ALL","ALL","RED","0","2003","-","0",,,,,
"1482047743","JRF3207","NY","PAS","2022-06-28T00:00:00.000","71","VAN","DODGE","P","19010","10210","10110","20220309.0","0023","23","23","970423","0023","0000","0910A",,"NY","F","215","E 102 ST",,"0","408","J3",,"BBBBBBB","ALL","ALL","RED","0","2003","-","0",,,,,
"1482047755","GPF1669","NY","PAS","2022-06-28T00:00:00.000","71","SUBN","HONDA","P","19010","10210","10110","20220501.0","0023","23","23","970423","0023","0000","0936A",,"NY","F","215","E 102ND ST",,"0","408","J6",,"BBBBBBB","ALL","ALL","RED","0","2007","-","0",,,,,
"1482047779","KTG1638","NY","PAS","2022-06-27T00:00:00.000","20","SUBN","TOYOT","P","10210","18990","19010","20211223.0","0023","23","23","970423","0023","0000","0831A",,"NY","F","1834","3RD AVE",,"0","408","E2",,"BBBBBBB","ALL","ALL","BLK","0","2005","-","0",,,,,
"1482047780","LDV6330","PA","PAS","2022-06-28T00:00:00.000","17","SUBN","INFIN","P","19010","24890","10210","20220630.0","0023","23","23","0","0023","0000","1150A",,"NY","F","158","E 102ND ST",,"0","408","D",,"BBBBBBB","ALL","ALL","GRY","0","0","-","0",,,,,
"1482047792","KTC9462","NY","PAS","2022-07-02T00:00:00.000","40","SDN","HONDA","P","19010","10210","10110","20240327.0","0023","23","23","970423","0023","0000","0905A",,"NY","F","215","E 102ND ST",,"0","408","C4",,"BBBBBBB","ALL","ALL","GRY","0","2019","-","1",,,,,
"1482047809","KEM5631","NY","PAS","2022-07-02T00:00:00.000","17","SDN","TOYOT","P","19010","24890","10210","20220914.0","0023","23","23","970423","0023","0000","0807A",,"NY","F","158","E 102ND ST",,"0","408","E2",,"BBBBBBB","ALL","ALL","GRY","0","2017","-","0",,,,,
"1482047871","KJC2189","NY","PAS","2022-06-22T00:00:00.000","40","SUBN","HONDA","P","0","0","0","20230108.0","0023","23","23","954212","0023","0000","0321A",,"NY",,,"N/W CORNER PERK AVE","E 108 ST","0","408","C",,"BBBBBBB","ALL","ALL","GRY","0","2012","-","0",,,,,
"1482048632","KYA5802","NY","PAS","2022-07-02T00:00:00.000","46","SDN","MAZDA","P","10210","19210","19250","20230509.0","0023","23","23","967568","0023","0000","0626P",,"NY","F","2060","3 AVE",,"0","408","F1",,"BBBBBBB","ALL","ALL","BLK","0","2010","-","0",,,,,
"1482049119","JRV8619","NY","PAS","2022-07-07T00:00:00.000","14","SUBN","VOLKS","P","25390","19210","19250","20240610.0","0023","23","23","967743","0023","0000","0811A",,"NY","F","1713","MADISON AVE",,"0","408","F1",,"YYYYYBB","0700A","0400P",,"0","0","-","0",,,,,
"1482049120","HZH6583","NY","PAS","2022-07-07T00:00:00.000","20","SUBN","ME/BE","P","19150","10110","10010","20240430.0","0023","23","23","967743","0023","0000","0841A",,"NY","F","341","E 109TH STREET",,"0","408","C",,"BBBBBBB","ALL","ALL","BLK","0","2017","-","0",,,,,
"1482049478","KEN6831","NY","PAS","2022-06-16T00:00:00.000","17","SDN","LEXUS","P","10210","18930","18950","20220830.0","0023","23","23","965990","0023","0000","0910A",,"NY","F","1774","3 AVE",,"0","408","C4",,"BBBBBBB","ALL","ALL","WHI","0","0","-","0",,,,,
"1482049480","HVG1532","NY","PAS","2022-06-16T00:00:00.000","41","SDN","HONDA","P","10110","18820","18830","20231203.0","0023","23","23","970892","0023","0000","0907A",,"NY","F","1774","2ND AVE",,"0","408","C4",,"BBBBBBB","ALL","ALL","GY","0","2009","-","0",,,,,
"1482051187","JPR4543","NY","PAS","2022-06-28T00:00:00.000","17","SDN","HONDA","P","19010","10210","10110","20240513.0","0023","23","23","968115","0023","0000","0901A",,"NY","F","220","E 102ND ST",,"0","408","J2",,"BBBBBBB","ALL","ALL","BLK","0","2020","-","0",,,,,
"1482051199","KVS9264","99","PAS","2022-06-28T00:00:00.000","17","SDN","BMW","P","19010","10210","10110","20240317.0","0023","23","23","968115","0023","0000","0139P",,"NY","F","220","E 102 ST",,"0","408","C4",,"BBBBBBB","ALL","ALL","RED","0","2018","-","0",,,,,
"1482051205","JSE8366","NY","PAS","2022-06-27T00:00:00.000","17","SUBN","HONDA","P","10210","18990","19010","20220909.0","0023","23","23","968115","0023","0000","0819A",,"NY","O","1836","3RD AVENUE",,"0","408","C4",,"BBBBBBB","ALL","ALL","GRY","0","2012","-","0",,,,,
"1482051217","HKN8480","NY","PAS","2022-06-27T00:00:00.000","17","SUBN","JEEP","P","19010","10210","10110","20220727.0","0023","23","23","968113","0023","0000","0848A",,"NY","F","220","E 102ND ST",,"0","408","C4",,"BBBBBBB","ALL","ALL","BLK","0","0","-","0",,,,,
"1482051837","KEP9921","NY","PAS","2022-06-30T00:00:00.000","19","SDN","INFIN","P","24890","18990","19010","20220903.0","0023","23","23","970894","0023","0000","0517P",,,"F","1608","LEXINGTON AVENUE",,"0","408","C4",,"BBBBBBB","ALL","ALL","WHITE","0","2017","-","0",,,,,
"1482051850","KPH2350","NY","PAS","2022-07-08T00:00:00.000","98","SUBN","MITSU","P","0","40404","40404","20231208.0","0023","23","23","970896","0023","0000","0754P",,,"F","165","EAST 111",,"0","408","F1",,"BBBBBBB","ALL","ALL","WHITE","0","2022","-","0",,,,,
"1482052234","KUR6199","NY","PAS","2022-06-25T00:00:00.000","46",,"TOYOT","P","24690","36350","36370","20240304.0","0032","32","32","970131","0032","0000","0024A",,,"F","387","LENOX AVE",,"0","408","K2",,"BBBBBBB","ALL","ALL",,"0","0","-","0",,,,,
"1482071060","KTG7527","NY","PAS","2022-07-08T00:00:00.000","51","SDN","ME/BE","P","35010","16400","44990","20240117.0","0020","20","20","971720","0020","0000","0430P","1625P","NY","O","242","W 62 ST",,"0","408","C3",,"BBBBBBB","ALL","ALL","GRAY","0","0","-","0",,,,,
"1482071757","KJS1972","NY","PAS","2023-06-20T00:00:00.000","17","SUBN","ME/BE","P","35410","15710","11710","20221106.0","0020","20","20","945605","0020","0000","1248P",,"NY","F","121","W 82ND ST",,"0","408","A1",,"BBBBBBB","ALL","ALL","RED","0","2021","-","0",,,,,
"1482071915","KBN1877","NC","PAS","2022-07-08T00:00:00.000","17","SUBN","VOLKS","P","35410","15710","11710","20230531.0","0020","20","20","971713","0020","0000","1006A",,,"F","109","W 82ND ST",,"0","408","E3",,"BBBBBBB","ALL","ALL","BLUE","0","2022","-","0",,,,,
"1482078259","GTE1548","NY","PAS","2022-07-04T00:00:00.000","46","SDN","CHEVR","P","10810","36590","36610","20220828.0","0032","32","32","957651","0032","0000","0826P",,"NY","F","2645","8TH AVE",,"0","408","F1",,"BBBBBBB","ALL","ALL","WHITE","0","2012","-","0",,,,,
"1482080370","HSH8033","NY","PAS","2022-07-08T00:00:00.000","46","SDN","VOLKS","P","10810","36850","36870","20230524.0","0032","32","32","946741","0032","0000","0910P",,"NY","F","2913","8 AVE",,"0","408","F1",,"BBBBBBB","ALL","ALL","BK","0","2014","-","0",,,,,
"1482081167","KWE2557","NY","PAS","2024-03-27T00:00:00.000","46","SUBN","MAZDA","P","10810","36390","36410","20240327.0","0032","32","32","968365","0032","0000","0930P",,"NY","F","2459","8TH AVENUE",,"0","408","E2",,"BBBBBBB","ALL","ALL","BLUE","0","2022","-","0",,,,,
"1460129258","JPN3359","NY","PAS","2022-06-20T00:00:00.000","98","SDN","ACURA","P","18640","23140","23290","20240130.0","103","103","103","961475","0103","0000","0818A",,"Q","F","148-25","94 AVE",,"0","408","E1",,"BBBBBBB","ALL","ALL","BLK","0","2016","-","0",,,,,
"1460141052","GVP8760","NY","PAS","2022-07-01T00:00:00.000","40","SDN","DODGE","P","26170","20630","56350","20230403.0","105","105","105","967324","0105","0000","1100P",,"Q","F","113-12","207 ST",,"0","408","K6",,"BBBBBBB","ALL","ALL","GRY","0","2016","-","0",,,,,
"1460150442","KTL3199","NY","PAS","2022-06-29T00:00:00.000","46","SDN","NISSA","P","56090","30140","30150","20240119.0","101","101","101","945328","0101","0000","0322P","0320P","Q","O","1835","MOTT AVE",,"0","408","E2",,"BBBBBBB","ALL","ALL","RD","0","2014","-","0",,,,,
"1460216192","HJH2685","NY","PAS","2022-06-10T00:00:00.000","24","SDN","TOYOT","U","11310","0","0","20220821.0","122","122","835","252","0835","0000","0935A",,"R","F",,"GREAT KILLS PARK","CROOKS POINT","0","408","D5",,"BBBBBBB","ALL","ALL","WHITE","0","2008","-","0",,,,,
"1460223019","LDKS32","FL","PAS","2022-07-04T00:00:00.000","62","SDN","HYUND","U","205","0","0","0.00000000","100","100","835","62","0835","0000","0403P",,"Q",,,"RIIS PARK","MAIN LOT","0","408","F3",,"BBBBBBB","ALL","ALL","SL","0","0","-","0",,,,,
"1460223020","KGK5724","NY","PAS","2022-07-04T00:00:00.000","62","SUBN","FORD","U","205","0","0","20221028.0","100","100","835","62","0835","0000","0406P",,"Q",,,"RIIS PARK","MAIN LOT","0","408","D4",,"BBBBBBB","ALL","ALL","SL","0","2013","-","0",,,,,
"1460223032","KPF6600","NY","PAS","2022-07-04T00:00:00.000","62",,"INFIN","U","205","0","0","20230707.0","100","100","835","62","0835","0000","0410P",,"Q",,,"RIIS PARK","MAIN LOT","0","408","D4",,"BBBBBBB","ALL","ALL","WH","0","2018","-","0",,,,,
"1460583917","KVD4945","NY","PAS","2022-07-04T00:00:00.000","51","P-U","CHEVR","U","29308","0","0","20240331.0","120","120","835","565","0835","0000","0232P",,"R",,,"FORT WADSWORTH","CAMP HUDSON","0","408","D4",,"BBBBBBB","ALL","ALL","WHT","0","2018","-","0",,,,,
"1460588691","JKA7819","NY","PAS","2022-07-02T00:00:00.000","68","SUBN","TOYOT","U","0","60790","0","20230628.0","100","100","835","215","0835","0000","0611P",,"Q",,,"RIIS BEACH BAY 3 LOT","ROCKAWAY BEACH BLVD","0","408","D4",,"BBBBBBB","ALL","ALL","SILVE","0","2019","-","0",,,,,
"1460588710","HTJ5168","NY","PAS","2022-07-03T00:00:00.000","68","SUBN","NISSA","U","29308","0","0","20220825.0","122","122","835","215","0835","0000","0547P",,"R",,,"FORT WADSWORTH","USS NORTH CAROLINA R","0","408","A1",,"BBBBBBB","ALL","ALL","WHT","0","2019","-","0",,,,,
"1460588721","GGD2501","NY","PAS","2022-07-03T00:00:00.000","68","SUBN","HONDA","U","29308","0","0","20230530.0","122","122","835","215","0835","0000","0547P",,"R",,,"FORT WADSWORTH","USS NORTH CAROLINA","0","408","A1",,"BBBBBBB","ALL","ALL","RED","0","2013","-","0",,,,,
"1460694491","HKN7225","NY","PAS","2022-06-15T00:00:00.000","17","SDN","HONDA","Y","34220","26730","26760","20220729.0","0042","42","2","0","0002","0000","0107P",,"BX","F","1309","FULTON AVE",,"0","408","D4",,"YYYYYYY","0700A","0600P","WHITE","0","0","-","0",,,,,
"1460694521","KXS2313","NY","PAS","2022-06-15T00:00:00.000","17","SDN","FORD","Y","34220","26730","26760","20220709.0","0042","42","2","0","0002","0000","0110P","0110A","BX","F","1309","FULTON AVE",,"20220615","408","C4",,"YYYYYYY","0700A","0600P","GRY","0","0","-","0",,,,,
"1460821361","LRI8207","PA","PAS","2022-06-11T00:00:00.000","46","SDN","HYUND","P","0","40404","40404","0.00000000",,"0","67","936408","0067","0000","0905P",,,"F","2513","NEW KIRK AVE",,"0","408","C3",,"BBBBBBB","ALL","ALL","BL","0","0","-","0",,,,,
"1461402918","JGF9982","NY","PAS","2022-06-26T00:00:00.000","19","SUBN","JEEP","P","64290","37290","8440","20230626.0","114","114","114","962016","0114","0000","0224A",,"Q","O","32-78","STEINWAY ST",,"0","408","K5",,"BBBBBBB","ALL","ALL","BLACK","0","2009","-","0",,,,,
"1462113590","LLY1154","PA","PAS","2022-06-06T00:00:00.000","14","SDN","TOYOT","P","20490","40404","40404","0.00000000","0013","13","2","101501","0002","0000","0636A","0634A","NY",,"450-498","FDR DRIVE",,"20220606","408","C",,"BBBBBBB","ALL","ALL","GRY","0","0","-","0",,,,,
"1462123673","KTT2067","NY","PAS","2022-05-26T00:00:00.000","98","SUBN","JEEP","K","22425","19020","0","20230603.0","0042","42","2","180326","0002","0000","0921A",,"BX","F",,"CROTONA PARK","CHARLOTTE ST","0","408","C",,"BBBBBBB","ALL","ALL","WHITE","0","2017","-","0",,,,,
"1462125177","G26NEF","NJ","PAS","2022-07-04T00:00:00.000","68","SDN","BMW","K","56195","70069","0","0.00000000","123","123","5","160444","0005","0000","0105P",,,"F",,"WOLFES POND","CORNELIA ST","0","408","D",,"BBBBBBB","ALL","ALL","SILVE","0","0","-","0",,,,,
"1462126029","JCM3912","NY","PAS","2022-06-09T00:00:00.000","98",,"HYUND","K","0","32600","0","20230510.0","120","120","5","160444","0005","0000","0820A",,"R","F",,"WEST BRIGHTON POOL","HENDERSON AVE","0","408","F2",,"BBBBBBB","ALL","ALL","BEIGE","0","2013","-","0",,,,,
"1462126030","HVJ3124","NY","PAS","2022-07-04T00:00:00.000","20","SUBN","MAZDA","K","0","0","0","20230904.0","123","123","5","160444","0005","0000","1245P",,"R",,,"INSIDE WOLFES POND","PRKING LOT","0","408","D3",,"BBBBBBB","ALL","ALL","SILVE","0","2020","-","0",,,,,
"1462132911","KDT1900","NY","PAS","2022-06-05T00:00:00.000","51","SUBN","TOYOT","K","22955","37240","0","20220621.0","0033","33","1","161309","0001","0000","0535P",,"NY","F",,"HIGHBRIDGE PARK","W 174TH ST","0","408","F3",,"BBBBBBB","ALL","ALL","GREY","0","2018","-","0",,,,,
"1462132947","KHB5094","NY","PAS","2022-06-10T00:00:00.000","40","SUBN","TOYOT","K","22955","37240","0","20221018.0","0033","33","1","161309","0001","0000","0820P",,"NY","F",,"HIGHBRIDGE PARK","W 174 ST","0","408","E2",,"BBBBBBB","ALL","ALL","SILVE","0","2012","-","0",,,,,
"1462135020","JPN2824","NY","PAS","2022-06-05T00:00:00.000","14","SUBN","INFIN","K","11700","0","0","20240305.0","0034","34","1","160076","0001","0000","0828P",,"NY","O","666","INWOOD HILL PARK","O/O 666 W 207TH STR","0","408","E2",,"BBBBBBB","ALL","ALL","BLK","0","2015","-","0",,,,,
"1462135882","KFR4322","NY","PAS","2022-06-05T00:00:00.000","14","CONV","MINI","K","0","40404","40404","20221105.0","0034","34","1","161261","0001","0000","0813P",,"NY","F",,"JACOB JAVITS PLAYGR",,"0","408","D",,"BBBBBBB","ALL","ALL","WHITE","0","2021","-","0",,,,,
"1462135894","KUR1072","NY","PAS","2022-06-05T00:00:00.000","14","SUBN","ACURA","K","30190","0","0","20240218.0","0034","34","1","161261","0001","0000","0830P",,"NY","F",,"SEAMAN AVE","EMERSON PLAYGROUND","0","408","C",,"BBBBBBB","ALL","ALL","BLUE","0","2022","-","0",,,,,
"1462135961","H99PHW","NJ","PAS","2022-06-11T00:00:00.000","51","SDN","NISSA","P","22955","11710","0","0.00000000","0033","33","1","161261","0001","0000","0905P",,"NY","F",,"HIGHBRIDGE PARK","AMSTERDAM AVE","0","408","D",,"BBBBBBB","ALL","ALL","GREY","0","0","-","0",,,,,
"1462135985","KGJ2117","NY","PAS","2022-06-07T00:00:00.000","50","SUBN","NISSA","K","0","0","0","20221012.0","0033","33","1","161261","0001","0000","0859P",,"NY","F",,"N/O W 155TH ST","HIGHBRIDGE PARK","0","408","E9",,"BBBBBBB","ALL","ALL","GREY","0","2015","-","0",,,,,
"1462135997","KRV9899","NY","PAS","2022-06-17T00:00:00.000","19","SUBN","TOYOT","P","0","0","0","20230927.0","0033","33","1","161261","0001","0000","0915P",,"NY","F",,"N/O W 176TH ST","E/S/O AMSTERDAM AVE","0","408","E3",,"BBBBBBB","ALL","ALL","BLK","0","2021","-","0",,,,,
"1462136096","KWG4074","NY","PAS","2022-06-20T00:00:00.000","14","PICK","RAM","K","11630","36930","0","20240513.0","0030","30","1","160971","0001","0000","0504P",,,"F",,"FORT WASHINGTON PARK","W 158TH ST","0","408","E3",,"BBBBBBB","ALL","ALL","BLACK","0","2019","-","0",,,,,
"1462136102","KTD9171","NY","PAS","2022-06-10T00:00:00.000","20","SDN","HONDA","K","100","36870","0","20231217.0","0030","30","1","160971","0001","0000","0841P",,"NY","F",,"HOLCOMBE RUCKER PARK","W 155TH ST","0","408","C",,"BBBBBBB","ALL","ALL","GREY","0","2020","-","0",,,,,
"1462136230","LSP8455","PA","PAS","2022-06-25T00:00:00.000","14","SUBN","VOLKS","N","0","11630","0","0.00000000","0030","30","1","160314","0001","0000","0741P",,"NY","F",,"158TH ST","FORT WASHINGTON PARK","0","408","C",,"BBBBBBB","ALL","ALL","BLK","0","0","-","0",,,,,
"1462136254","KUU5891","NY","PAS","2022-06-25T00:00:00.000","14","SUBN","FORD","N","0","11630","0","20240329.0","0030","30","1","160315","0001","0000","0800P",,"NY","F",,"158TH LOT","FORT WASHINGTON PARK","0","408","E1",,"BBBBBBB","ALL","ALL","GREY","0","1999","-","0",,,,,
"1462136862","JBT3495","NY","PAS","2022-06-04T00:00:00.000","20","SUBN","LEXUS","K","37703","0","0","20220920.0","0034","34","1","161115","0001","0000","0943A",,"NY","O","581","W 214TH ST","INWOOD PARK","0","408","D",,"BBBBBBB","ALL","ALL","WHT","0","2018","-","0",,,,,
"1462137076","HGR5101","NY","PAS","2022-06-08T00:00:00.000","40","VAN","FORD","K","22955","37240","0","20220622.0","0033","33","1","161119","0001","0000","0848P",,"NY","F",,"HIGHBRIDGE PARK","W 174 ST","0","408","D",,"BBBBBBB","ALL","ALL","WHITE","0","2010","-","0",,,,,
"1462137180","JJS4664","NY","PAS","2022-06-10T00:00:00.000","51","SUBN","ACURA","K","37703","11700","0","20230825.0","0034","34","1","161119","0001","0000","0701P",,"NY","F","581","W 214TH ST","INWOOD HILL PARK","0","408","D",,"BBBBBBB","ALL","ALL","GRAY","0","2017","-","0",,,,,
"1462137386","KKN6505","NY","PAS","2022-06-08T00:00:00.000","40","SUBN","HONDA","K","22955","37240","0","20230330.0","0033","33","1","160350","0001","0000","0847P",,"NY","F",,"HIGHBRIDGE PARK","W 174TH ST","0","408","E3",,"BBBBBBB","ALL","ALL","WHITE","0","2005","-","0",,,,,
"1462137398","KUU4285","NY","PAS","2022-06-09T00:00:00.000","40","SDN","ME/BE","K","22955","37240","0","0.00000000","0033","33","1","160350","0001","0000","0346P",,"NY","F",,"HIGHBRIDGE PARK","W 174TH ST","0","408","E2",,"BBBBBBB","ALL","ALL","BLACK","0","0","-","0",,,,,
