Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
4820553598,DFG9519,NY,PAS,01/01/2023,36,SUBN,CHEVR,V,0,0,0,0,,0,0,0,,,1219P,,QN,,,WB HILLSIDE AVE @ PA,RSONS BLVD,0,1180,B,T,,,,GY,,2004,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4787635177,KCC2352,NY,OMS,07/14/2022,36,SUBN,FORD,V,0,0,0,0,,0,0,0,,,1128A,,BX,,,EB E 233RD ST @ KATO,NAH AVE,0,1180,B,T,,,,BK,,2022,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8973075469,HZM3651,NY,PAS,11/01/2022,38,SUBN,ROVER,T,14630,35530,35580,20240628,61.0,61,61,361845,T302,C,1044A,,K,F,1601,Avenue U,,0,408,H1,, YYYYYY,0800A,0700P,BK,,2022,316229,0,34,38-Failure to Dsplay Meter Rec,,,
4822037691,FYX3827,NY,PAS,01/09/2023,36,SUBN,TOYOT,V,0,0,0,0,,0,0,0,,,0428P,,ST,,,SB MIDLAND AVE @ MAS,ON AVE,0,1180,B,T,,,,GYGY,,2021,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
5125203130,KTU4165,NY,PAS,12/31/2022,7,SUBN,CHEVR,V,0,0,0,0,,0,0,0,,,0617P,,BK,,,CLASSON AVE (N/B) @,FLUSHING AVE,0,1111,D,T,,,,GY,,2022,,0,,FAILURE TO STOP AT RED LIGHT,,,
4800704200,KKD3252,NY,PAS,09/17/2022,36,SUBN,ROVER,V,0,0,0,0,,0,0,0,,,0905P,,QN,,,SB 48TH ST @ 50TH AV,E,0,1180,B,T,,,,WH,,2020,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
9017659257,KVU4529,NY,PAS,11/10/2022,21,4DSD,TOYOT,T,9430,42630,6180,20240313,66.0,66,66,345534,T302,M,0938A,,K,F,1018,57th St,,0,408,D1,,    Y,0830A,1000A,WH,,2020,,0,R,21-No Parking (street clean),,,
4804309330,JPJ5390,NY,PAS,10/04/2022,36,SUBN,KIA,V,0,0,0,0,,0,0,0,,,1139P,,BX,,,WB BRONXDALE AVE @ W,ALLACE AVE,0,1180,B,T,,,,WH,,2020,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4798858997,H75MRB,NJ,PAS,09/02/2022,36,CP,ME/BE,V,0,0,0,0,,0,0,0,,,0800A,,ST,,,EB HYLAN BLVD @ TYSE,NS LN,0,1180,B,T,,,,,,2017,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4815369045,S75RKJ,NJ,PAS,12/03/2022,36,SD,HONDA,V,0,0,0,0,,0,0,0,,,0106A,,QN,,,WB ASTORIA BLVD @ 81,ST ST,0,1180,B,T,,,,,,2022,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
5122653744,HCP4562,NY,PAS,08/10/2022,7,4DSD,NISSA,V,0,0,0,0,,0,0,0,,,1144A,,QN,,,NORTHERN BLVD (W/B),@ MARATHON PKWY,0,1111,D,T,,,,WH,,2015,,0,,FAILURE TO STOP AT RED LIGHT,,,
4822594464,N36PAE,NJ,PAS,01/12/2023,36,UT,ME/BE,V,0,0,0,0,,0,0,0,,,0109P,,BK,,,EB ATLANTIC AVE @ CL,ASSON AVE,0,1180,B,T,,,,,,2021,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
9023933953,80BJ46,TN,PAS,01/09/2023,31,4DSD,CHRYS,T,17250,10350,10210,20238888,9.0,9,9,373101,T102,X,1232P,,NY,F,143,E 13th St,,0,408,L3,, YYYYY,0700A,0700P,GREY,,0,,0,51,31-No Stand (Com. Mtr. Zone),,,
4803920424,KSF2328,NY,PAS,09/30/2022,36,SUBN,MAZDA,V,0,0,0,0,,0,0,0,,,0327A,,BK,,,NB OCEAN PKWY @ AVE,S,0,1180,B,T,,,,GY,,2021,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4789421740,T670246C,NY,OMT,08/01/2022,36,4DSD,TOYOT,V,0,0,0,0,,0,0,0,,,0722P,,MN,,,NB 12TH AVE @ 23RD S,T,0,1180,B,T,,,,BK,,2020,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4808107028,KXD2817,NY,PAS,10/21/2022,36,SUBN,INFIN,V,0,0,0,0,,0,0,0,,,0504P,,QN,,,NB SPRINGFIELD BLVD,@ 133RD RD,0,1180,B,T,,,,GY,,2022,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
9027266025,HES9631,NY,PAS,01/07/2023,71,4DSD,TOYOT,T,94630,40404,40404,20240308,75.0,75,75,365919,T302,S,1048A,,K,O,929,Wortman Ave,,0,408,J6,,YYYYYYY,,,RD,,2010,,0,75,71A-Insp Sticker Expired (NYS),,,
4811927473,KPU2286,NY,PAS,11/13/2022,36,4DSD,CHRYS,V,0,0,0,0,,0,0,0,,,0608P,,BX,,,EB WATSON AVE @ UNDE,RHILL AVE,0,1180,B,T,,,,BK,,2016,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
9022418418,GGD2953,NY,PAS,12/14/2022,31,4DSD,KIA,T,18230,0,0,20230428,19.0,19,19,365938,T103,K,1038A,,NY,I,S,E 62nd St,10ft W/of Madison Av,0,408,L3,, YYYYYY,0700A,0700P,GY,,2011,,0,65,31-No Stand (Com. Mtr. Zone),,,
8906396790,KRZ4692,NY,PAS,10/07/2022,71,4DSD,HYUND,T,44750,10575,10575,20231024,121.0,121,121,368599,T303,E,0315P,,R,F,2655,Richmond Ave,,0,408,J6,,YYYYYYY,,,BK,,2018,,0,09-P,71A-Insp Sticker Expired (NYS),,,
4808250573,JLN9461,NY,PAS,10/25/2022,36,4DSD,TESLA,V,0,0,0,0,,0,0,0,,,0753A,,BK,,,EB SHORE BLVD @ GIRA,RD ST,0,1180,B,T,,,,WH,,2022,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4791943867,EBH2329,NY,PAS,08/12/2022,36,SUBN,HONDA,V,0,0,0,0,,0,0,0,,,1254P,,ST,,,NB ARLENE ST @ SOMME,R AVE,0,1180,B,T,,,,BL,,2016,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4791071633,KRR5314,NY,PAS,08/04/2022,36,SUBN,TOYOT,V,0,0,0,0,,0,0,0,,,1237P,,QN,,,WB LIBERTY AVE @ 175,TH ST,0,1180,B,T,,,,RD,,2014,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4820226782,KDN1344,NC,PAS,12/31/2022,36,VN,CHRYS,V,0,0,0,0,,0,0,0,,,0326A,,BK,,,WB ATLANTIC AVE @ CL,ASSON AVE,0,1180,B,T,,,,,,2021,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4791703637,KYK5328,NY,PAS,08/06/2022,36,4DSD,KIA,V,0,0,0,0,,0,0,0,,,0133A,,BX,,,NB GRAND CONCOURSE @, E 169TH ST,0,1180,B,T,,,,BK,,2016,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8888572107,DSZ9238,NY,PAS,10/25/2022,37,SUBN,CHEVR,T,13610,34790,34810,20240817,24.0,24,24,374596,T103,PP,0141P,1237P,NY,F,1661,Broadway,,0,408,H1,, YYYYYY,0830A,0700P,TN,,2003,113059.0,0,38,37-Expired Parking Meter,,,
8993773816,FHM2142,NY,PAS,08/08/2022,21,SUBN,TOYOT,T,24790,51090,18540,20230627,103.0,103,103,370329,T402,S,1205P,,Q,F,92-34,173rd St,,0,408,D1,, Y,1130A,0100P,WH,,2018,,0,14,21-No Parking (street clean),,,
9016681000,T233598,IL,PAS,11/03/2022,66,TRLR,NS,T,33390,30790,45090,20228888,1.0,1,1,356518,T105,M,0617A,,NY,F,500,Washington St,,0,408,K4,,YYYYYYY,,,SILVE,,0,,0,A,66-Detached Trailer,,,
9014785525,GYV5394,NY,PAS,10/31/2022,21,4DSD,NISSA,T,18690,10010,45590,20230706,19.0,19,19,364888,T103,K,0923A,,NY,F,407,E 85th St,,0,408,D1,, Y  Y,0900A,1030A,TN,,2013,,0,03,21-No Parking (street clean),,,
4817661926,KDX9133,NY,PAS,12/17/2022,36,4DSD,HONDA,V,0,0,0,0,,0,0,0,,,0634A,,BK,,,WB BERGEN ST @ CLASS,ON AVE,0,1180,B,T,,,,RD,,2017,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4802537700,T750998C,NY,OMT,09/26/2022,36,4DSD,TOYOT,V,0,0,0,0,,0,0,0,,,0739P,,BK,,,EB ATLANTIC AVE @ CL,ASSON AVE,0,1180,B,T,,,,BK,,2016,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4801940146,LPX5085,PA,PAS,09/23/2022,36,SW,HONDA,V,0,0,0,0,,0,0,0,,,1141P,,BK,,,EB ATLANTIC AVE @ PL,EASANT PL,0,1180,B,T,,,,,,2009,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8989844800,DTF7247,NY,PAS,08/25/2022,40,SUBN,ACURA,T,13430,48830,27530,20220825,84.0,84,84,374569,T301,O,0343P,,K,O,141,Atlantic Ave,,0,408,E2,,YYYYYYY,,,WH,,2019,,3,05,40-Fire Hydrant,,,
9022464982,2EH5916,MD,PAS,12/22/2022,48,4DSD,TOYOT,T,70620,74690,76650,20228888,46.0,46,46,370841,T201,C,0611P,,BX,O,2270,University Ave,,0,408,E9,,YYYYYYY,,,SILVE,,0,,0,46,48-Bike Lane,,,
4808474748,HMF8947,NY,PAS,10/26/2022,36,4DSD,TOYOT,V,0,0,0,0,,0,0,0,,,0112P,,QN,,,WB ROCKAWAY BEACH BL,VD @ SEA GRASS LN,0,1180,B,T,,,,WH,,2016,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
9003131004,KWN3529,NY,PAS,08/04/2022,14,SUBN,TOYOT,T,40890,23170,57550,20240719,106.0,106,106,372277,T402,P,0646P,,Q,F,15019,Cross Bay Blvd,,0,408,C,,YYYYYYY,,,GY,,1997,,0,U,14-No Standing,,,
9004185630,JMM2360,NY,PAS,08/12/2022,21,SUBN,CHEVR,T,51590,14640,35780,20211125,107.0,107,107,367960,T402,D,0853A,,Q,F,135-07,Jewel Ave,,0,408,D1,,     Y,0830A,1000A,WH,,2020,,0,42,21-No Parking (street clean),,,
9001417334,JDN7535,NY,PAS,07/14/2022,21,SUBN,JEEP,T,29630,35530,35580,20220915,70.0,70,70,353156,T302,M,0106A,,K,F,1624,Cortelyou Rd,,0,408,D1,,  Y Y Y,1200A,0300A,WH,,2018,,0,L,21-No Parking (street clean),,,
9021319809,KUU5785,NY,PAS,01/03/2023,21,2DSD,FIAT,T,10090,40404,40404,20240316,114.0,114,114,368865,T401,S,1158A,,Q,O,35-06,44th St,,0,408,D1,,  Y  Y,1130A,0100P,GREEN,,2012,,0,30-A,21-No Parking (street clean),,,
4811550936,Z96LNP,NJ,PAS,11/09/2022,36,SD,TESLA,V,10350,40404,40404,0,,0,0,0,,,0706P,,BK,,,NB 4TH AVE @ 5TH ST,,0,1180,B,T,,,,,,2019,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
9007220688,GVD5059,NY,PAS,09/12/2022,70,SUBN,TOYOT,T,22240,0,0,20220904,106.0,106,106,369634,T402,L,0607A,,Q,I,W,135th St,50ft N/of Liberty Av,0,408,J3,,YYYYYYY,,,RD,,2007,,0,J,70A-Reg. Sticker Expired (NYS),,,
4789020083,A16PUF,NJ,PAS,07/28/2022,36,UT,HONDA,V,0,0,0,0,,0,0,0,,,0147P,,BK,,,SB RALPH AVE @ BEVER,LEY RD,0,1180,B,T,,,,,,2011,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
9027140704,KPK5607,NY,PAS,01/07/2023,38,SUBN,CADIL,T,40890,23990,24050,20230622,106.0,106,106,361021,T402,J,0250P,,Q,O,160-12,Cross Bay Blvd,,0,408,H1,, YYYYYY,0900A,0700P,BK,,2012,449109,0,41,38-Failure to Dsplay Meter Rec,,,
9015553749,KTN8846,NY,PAS,11/01/2022,17,4DSD,INFIN,T,14620,40404,40404,20240209,52.0,52,52,371705,T201,O,0749A,,BX,O,2021,Briggs Ave,,0,408,C4,, YYYYY,0700A,0400P,BL,,2011,,0,01,17-No Stand (exc auth veh),,,
2007027446,KVD1293,NY,PAS,07/27/2022,21,SUBN,NISSA,S,6480,9780,9830,20231213,68.0,68,0,537816,KS10,,0845A,00000,Kings,F,6401,14 AVENUE,,0,408,d1,,YYYYYY,0830A,0900A,WH,,2018,,0,,No Parking Street Cleaning,,,
9019000925,JNA6746,NY,PAS,12/01/2022,71,SUBN,JEEP,T,11590,7990,8190,20231025,114.0,114,114,355127,T401,YA,0853A,,Q,F,31-27,55th St,,0,408,J6,,YYYYYYY,,,BK,,2017,,0,52-A,71A-Insp Sticker Expired (NYS),,,
8933887386,EGW5780,NY,PAS,07/12/2022,21,4DSD,HYUND,T,67820,26610,26640,20220310,44.0,44,44,365849,T201,G,1011A,,BX,F,1067,Teller Ave,,0,408,D1,,  Y  Y,0930A,1100A,BK,,2012,,0,20,21-No Parking (street clean),,,
9021526414,JAU6762,NY,PAS,12/02/2022,21,SUBN,LINCO,T,54830,60730,57030,20240530,90.0,90,90,362209,T301,G,0741A,,K,F,251,Lee Ave,,0,408,D1,,  Y  Y,0730A,0800A,BK,,2021,,0,14,21-No Parking (street clean),,,
9012588042,13138NB,NY,COM,10/24/2022,19,VAN,FRUEH,T,15710,0,0,20221231,20.0,20,20,358194,T103,L,0248P,,NY,I,W,Columbus Ave,40ft N/of W 60th St,0,408,C3,,YYYYYYY,,,WH,,2013,,0,H,19-No Stand (bus stop),,,
4794997371,KVX5140,NY,PAS,08/21/2022,36,4DSD,MAZDA,V,0,0,0,0,,0,0,0,,,1055P,,BK,,,EB SHORE PKWY @ E 29,TH ST,0,1180,B,T,,,,GY,,2010,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8800749951,55112MB,NY,COM,08/04/2022,14,VAN,FRUEH,T,45440,28870,14410,88888888,1.0,1,1,365928,T105,F,0945A,,NY,O,62,William St,,0,408,C,,YYYYYYY,,,BROWN,,2012,,0,028,14-No Standing,,,
2009496371,KGY1361,NY,PAS,12/09/2022,21,4DSD,NISSA,S,48820,45120,34820,20241106,41.0,41,0,0,BX02,,1123A,00000,Bronx,F,848,MANIDA STREET,,0,408,d1,, Y  Y,1100A,1230A,BL,,2017,,0,,No Parking Street Cleaning,,,
4808422852,HWH1211,NY,PAS,10/26/2022,36,SUBN,INFIN,V,0,0,0,0,,0,0,0,,,0259A,,MN,,,WB W 57TH ST @ 10TH,AVE,0,1180,B,T,,,,WH,,2020,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
9013541379,73154JV,NY,COM,10/25/2022,38,UTIL,GMC,T,61390,45790,54580,88888888,109.0,109,109,357738,T401,YA,1130A,,Q,F,133-38,Sanford Ave,,0,408,H1,, YYYYYY,0800A,0700P,WHITE,,2005,464836,0,50-A,38-Failure to Dsplay Meter Rec,,,
2009289020,W76PDU,NJ,PAS,12/09/2022,21,4DSD,GEO,S,13610,31190,37170,0,33.0,33,0,596729,MN12,,0756A,00000,NY,F,4025,BROADWAY,,0,408,d1,,,0730A,0800A,RD,,0,,0,,No Parking Street Cleaning,,,
5125189315,KWN6734,NY,PAS,12/30/2022,7,4DSD,HONDA,V,0,0,0,0,,0,0,0,,,0409P,,BK,,,FLATBUSH AVE (N/B) @, BERGEN ST,0,1111,D,T,,,,GY,,2017,,0,,FAILURE TO STOP AT RED LIGHT,,,
4821537450,KMX6626,NY,PAS,01/05/2023,36,SUBN,ACURA,V,0,0,0,0,,0,0,0,,,0639P,,BX,,,NB VAN CORTLANDT PAR,K E @ E 241ST ST,0,1180,B,T,,,,BL,,2022,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4785234441,EHM6800,NY,PAS,06/30/2022,36,SUBN,VOLVO,V,0,0,0,0,,0,0,0,,,0844P,,QN,,,EB HORACE HARDING EX,PRESSWAY @ PECK AVE,0,1180,B,T,,,,GY,,2020,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8783647648,LTN7551,PA,PAS,07/29/2022,38,SUBN,MAZDA,T,34030,0,0,88888888,6.0,6,6,368470,T105,N,0424P,,NY,I,N,W 13th St,50ft E/of 9th Ave,0,408,H1,, YYYYY,0400P,1100P,BLACK,,0,101337,0,S,38-Failure to Dsplay Meter Rec,,,
9002146085,HJE1391,NY,PAS,08/04/2022,16,SUBN,TOYOT,T,12230,93250,42730,20240717,84.0,84,84,373736,T301,P,0601P,,K,F,444,Albee Sq,,0,408,K2,, YYYYYY,0700A,0700P,GY,,2019,,0,SPCL,16A-No Std (Com Veh) Non-COM,,,
8977510703,KYK9135,NY,PAS,11/01/2022,38,SUBN,TOYOT,T,39350,0,0,20240830,61.0,61,61,374571,T302,S,0845P,,K,I,N,Emmons Ave,30ft E/of E 19th St,0,408,H1,, YYYYYY,0900A,1000P,GY,,2022,303160,0,CC1,38-Failure to Dsplay Meter Rec,,,
4812342296,KUP4943,NY,PAS,11/13/2022,36,SUBN,FORD,V,0,0,0,0,,0,0,0,,,1102P,,QN,,,EB NORTHERN BLVD @ 1,94TH ST,0,1180,B,T,,,,WH,,2022,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4795293909,JAH19,NY,ORG,08/20/2022,36,SUBN,AUDI,V,0,0,0,0,,0,0,0,,,1100P,,QN,,,WB ATLANTIC AVE @ 13,2ND ST,0,1180,B,T,,,,GY,,2021,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4801335378,JPN5329,NY,PAS,09/16/2022,36,4DSD,HYUND,V,0,0,0,0,,0,0,0,,,0556P,,BK,,,NB OCEAN PKWY @ AVE,S,0,1180,B,T,,,,BK,,2019,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4803077861,Y203521C,NY,OMT,09/28/2022,36,TAXI,FORD,V,0,0,0,0,,0,0,0,,,1205P,,QN,,,EB QUEENS BLVD @ 71S,T RD,0,1180,B,T,,,,YW,,2021,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8921692587,KLC3316,NY,PAS,10/15/2022,74,SUBN,CADIL,T,13610,29290,19890,20230509,1.0,1,1,375340,T105,G,0158P,,NY,F,581,Broadway,,0,408,J2,,YYYYYYY,,,BL,,2021,,0,033,74-Missing Display Plate,,,
8584862146,AW48037,CT,PAS,08/30/2022,37,SUBN,JEEP,T,53830,77230,27530,88888888,84.0,84,84,374576,T301,R,0330P,1200P,K,F,138,Joralemon St,,0,408,H1,, YYYYY,0800A,0700P,BLUE,,0,300100,0,01,37-Expired Parking Meter,,,
8996244661,KHG3581,NY,PAS,07/13/2022,40,SUBN,FORD,T,86630,72730,69330,20221221,77.0,77,77,369595,T802,B,0839P,,K,F,185,Utica Ave,,0,408,E2,,YYYYYYY,,,WH,,2014,,2,M,40-Fire Hydrant,,,
9000567531,KAW1009,NY,PAS,08/05/2022,16,SUBN,HYUND,T,23190,29390,16850,20240408,1.0,1,1,368618,T105,I,0253P,,NY,F,16,Hudson St,,0,408,K2,, YYYYY,0800A,0600P,WHITE,,2022,,0,062,16A-No Std (Com Veh) Non-COM,,,
4800759444,DYA7174,NY,PAS,09/18/2022,36,SUBN,CHEVR,V,0,0,0,0,,0,0,0,,,0903A,,QN,,,NB WOODHAVEN BLVD @,UNION TPKE,0,1180,B,T,,,,WH,,2017,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4807101006,KML7710,NY,PAS,10/19/2022,36,SUBN,GMC,V,0,0,0,0,,0,0,0,,,0802A,,QN,,,NB LITTLE NECK PKWY,@ 82ND DR,0,1180,B,T,,,,BK,,2021,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
2006475289,JBX4667,NY,PAS,07/07/2022,21,SUBN,ME/BE,S,73720,27780,57020,20220831,52.0,52,0,668049,BX07,,1233P,00000,Bronx,O,3210,WEBSTER AVENUE,,0,408,d1,,Y  Y,1130A,0100P,WH,,2019,,0,,No Parking Street Cleaning,,,
4791782197,KSS1759,NY,PAS,08/07/2022,36,SUBN,AUDI,V,0,0,0,0,,0,0,0,,,0532P,,QN,,,WB 121ST AVE @ 233RD, ST,0,1180,B,T,,,,BK,,2022,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4795274174,KUW6354,NY,PAS,08/25/2022,36,SUBN,TOYOT,V,0,0,0,0,,0,0,0,,,0118A,,BK,,,WB PARKSIDE AVE @ PA,RADE PL,0,1180,B,T,,,,BR,,2022,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4800158059,KDB6453,NY,PAS,09/11/2022,36,SUBN,KIA,V,0,0,0,0,,0,0,0,,,1048A,,MN,,,WB CANAL ST @ 6TH AV,E,0,1180,B,T,,,,BK,,2020,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4812631154,RXB8623,TX,PAS,11/15/2022,36,4D,NISSA,V,0,0,0,0,,0,0,0,,,0634P,,ST,,,SB MIDLAND AVE @ MAS,ON AVE,0,1180,B,T,,,,,,2022,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4817780370,L67PAV,NJ,PAS,12/18/2022,36,SD,VOLKS,V,0,0,0,0,,0,0,0,,,1057A,,QN,,,EB NORTHERN BLVD @ 6,0TH ST,0,1180,B,T,,,,,,2021,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4810570721,HUJ8927,NY,PAS,11/06/2022,36,2DSD,TOYOT,V,0,13665,0,0,,0,0,0,,,1111A,,QN,,,WB QUEENS BLVD @ 72N,D RD,0,1180,B,T,,,,RD,,2007,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4813164640,LNK1636,PA,PAS,11/21/2022,36,SW,TOYOT,V,0,0,0,0,,0,0,0,,,0730A,,BX,,,WB BRUCKNER BLVD @ F,TELEY AVE,0,1180,B,T,,,,,,2017,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4807537325,CSX7635,GA,PAS,10/19/2022,36,VN,Chevr,V,0,0,0,0,,0,0,0,,,0549P,,QN,,,WB SEAGIRT BLVD @ B,11TH ST,0,1180,B,T,,,,WHITE,,2008,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
9019632700,29014NC,NY,COM,12/19/2022,69,VAN,RAM,T,17970,13113,20490,20240731,14.0,14,14,372260,T106,D,1213P,,NY,O,480,E 49th St,,0,408,H1,, YYYYYY,0700A,0700P,GY,,2022,106992,0,18,69-Fail to Dsp Prking Mtr Rcpt,,,
2007972487,DB13850,IL,PAS,09/01/2022,21,SUBN,FORD,S,0,0,0,0,75.0,75,0,0,KN05,,1109A,00000,Kings,,,N/S of LORING AVENUE, 65' E/O PINE STREET,0,408,d1,,Y  Y,1130A,1230A,GY,,0,,0,,No Parking Street Cleaning,,,
2007191910,28TLR24529,ME,PAS,09/02/2022,66,SEMI,UNKNO,S,0,0,0,20280229,105.0,105,0,534917,QE13,,0307A,00000,Qns,O,148-02,GUY R BREWER BOULEVA,RD,0,408,k4,,,,,BL,,0,,0,,Detached Trailer,,,
8978046563,KSP8864,NY,PAS,12/12/2022,10,SUBN,CHRYS,T,67030,40230,44430,20240208,70.0,70,70,354085,T302,A,0941A,,K,F,2035,Nostrand Ave,,0,408,B,,YYYYYYY,,,MR,,2009,,0,11,10-No Stopping,,,
9008572679,HZD7674,NY,PAS,10/12/2022,71,4DSD,DODGE,T,72230,67047,41930,20200709,71.0,71,71,362170,T302,Y,0741A,,K,O,991,President St,,0,408,J6,,YYYYYYY,,,GY,,2008,,0,08,71A-Insp Sticker Expired (NYS),,,
4819895382,EXN4503,NY,PAS,12/29/2022,36,SUBN,ROVER,V,0,0,0,0,,0,0,0,,,1247P,,QN,,,NB FARMERS BLVD @ 17,6TH ST,0,1180,B,T,,,,BK,,2016,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4807516218,LNE3749,PA,PAS,10/21/2022,36,SW,JEEP,V,0,0,0,0,,0,0,0,,,0445P,,QN,,,SB SPRINGFIELD BLVD,@ 115TH RD,0,1180,B,T,,,,,,2017,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
9011458710,KYG5099,NY,PAS,10/15/2022,71,4DSD,CADIL,T,20750,20300,51550,20240905,120.0,120,120,366500,T303,A,1042A,,R,O,5,Brownell St,,0,408,J6,,YYYYYYY,,,BK,,2006,,0,06-A,71A-Insp Sticker Expired (NYS),,,
9010947300,EMG2912,NY,PAS,10/24/2022,70,4DSD,LEXUS,T,22690,21870,22090,20221005,113.0,113,113,371189,T402,L,0806A,,Q,F,132-14,140th St,,0,408,J3,,YYYYYYY,,,BL,,2006,,0,S,70A-Reg. Sticker Expired (NYS),,,
4026059662,KHY5884,NY,PAS,08/28/2022,5,4DSD,HONDA,V,0,0,0,0,,0,0,0,,,0115P,,MN,,,EB W 14TH STREET @ 5,TH AVE,0,1111,C,T,,,,BL,,2003,,0,,BUS LANE VIOLATION,,,
4821391892,GLP4993,NY,PAS,01/07/2023,36,SUBN,NISSA,V,0,0,0,0,,0,0,0,,,1226P,,ST,,,WB HYLAN BLVD @ LUTE,N AVE,0,1180,B,T,,,,GY,,2016,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4025210162,JMA5589,NY,PAS,07/15/2022,5,SUBN,BMW,V,0,0,0,0,,0,0,0,,,0247P,,QN,,,WB JAMAICA AVE @ 168,TH ST,0,1111,C,T,,,,BK,,2011,,0,,BUS LANE VIOLATION,,,
4793270347,JFZ2472,NY,PAS,08/16/2022,36,2DSD,CHEVR,V,0,0,0,0,,0,0,0,,,0516A,,QN,,,WB JAMAICA AVE @ 224,TH ST,0,1180,B,T,,,,GY,,2004,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
9017863961,3260298,IN,PAS,11/29/2022,46,TRLR,FRUEH,T,21790,0,0,20228888,6.0,6,6,371240,T102,R,0931A,,NY,I,E,Greenwich St,20ft S/of Bethune St,0,408,F1,,YYYYYYY,,,WHITE,,0,,0,54,46B-Double Parking (Com-100Ft),,,
8789146633,KDS8912,NY,PAS,07/20/2022,71,SUBN,HONDA,T,55330,37030,37080,20220713,67.0,67,67,363086,T302,Q,0828A,,K,F,816,Lenox Rd,,0,408,J6,,YYYYYYY,,,GY,,2006,,0,28,71A-Insp Sticker Expired (NYS),,,
4818575562,KKA8515,NY,PAS,12/22/2022,36,SUBN,HONDA,V,0,0,0,0,,0,0,0,,,1200P,,BK,,,EB ATLANTIC AVE @ FO,RBELL ST,0,1180,B,T,,,,GY,,2020,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
9018936704,HKX6948,NY,PAS,11/18/2022,21,SUBN,JEEP,T,65930,19530,18630,20221016,94.0,94,94,363529,T301,I,0922A,,K,F,132,N 3rd St,,0,408,D1,,  Y  Y,0900A,1030A,BK,,2020,,0,17,21-No Parking (street clean),,,
4806271627,LYF9551,PA,PAS,10/15/2022,36,SDN,CHEVR,V,0,0,0,0,,0,0,0,,,0338A,,BK,,,EB LINDEN BLVD @ E 9,4TH ST,0,1180,B,T,,,,,,2007,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
